id,name,duration,artist_id,artist_name,album_id,album_name,releasedate,lang,vocalinstrumental,gender,acousticelectric,speed,genres,instruments,vartags,rate_downloads_total,rate_listened_total,playlisted,favorited,likes,dislikes,avgnote
6960,United nations,236,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,instrumental,,,medium,"reggae, funk, rock",,groovy,14240,46896,2502,1925,3,0,6.0
6961,Dernière cigarette,247,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,instrumental,,,medium,"rock, reggae, funk",,groovy,15684,40731,2503,1929,7,0,4.0
6962,Obao,199,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,vocal,male,,medium,"rock, reggae, punk",,"vocal, groovy, voice",10610,33437,2457,1920,0,0,4.0
698482,All The Things She Said,164,338739,MoOt,81443,Life Is Talkin' Misery,2010-12-13,fr,vocal,male,,high,rock,,"vocal, voice, matthew",88213,640227,191,77,15,4,8.0
700220,Jean Honeymoon - Bang Bang (Pianochocolate Remix),267,348064,Pianochocolate,81625,AQUARELLE,2010-12-16,en,instrumental,female,electric,medium,chillout,"synthesizer, violin","emotional, beatiful",20278,391655,433,254,6,0,8.25
700224,Marga Sol - Goodbye (Pianochocolare Remix),259,348064,Pianochocolate,81625,AQUARELLE,2010-12-16,en,vocal,female,electric,medium,chillout,"strings, piano","acoustic, vocal, emotional, voice, beatiful",12806,355818,410,230,5,1,7.3333
703360,Get Out Of My Mind,229,351337,Singleton,82013,The High Seas,2010-12-22,en,vocal,female,electric,medium,"indierock, rock",,"sad, acoustic, vocal, voice",39081,543584,656,315,11,0,6.6667
703364,If I'm Falling,369,351337,Singleton,82013,The High Seas,2010-12-22,en,vocal,female,electric,medium,"rock, indierock",guitar,"acoustic, vocal, energetic, voice, neutral",116978,1115199,935,396,17,1,8.4
7042,Sieste ocho,282,1030,Suerte,1069,Pastèque,2006-01-31,,instrumental,,,medium,jazz,,"energetic, uprightbass",15032,331275,1163,691,15,2,8.0
708367,Shared Loneliness,259,3370,mindthings,82602,Shared Loneliness ,2011-01-01,,instrumental,neutral,electric,medium,electronic,"piano, synthesizer","happy, drumkit",29528,346486,350,163,13,0,8.25
708401,Dawn (c),181,341323,SONIC MYSTERY,82646,COLLECTED AMBIENT WORKS 1,2011-01-02,,instrumental,neutral,electric,medium,"ambient, newage","synthesizer, harp","nature, peaceful, meditative, noises",12537,280919,265,121,4,0,8.0
708494,Famous (MM),174,365735,Mike Falzone,82632,Detachment Kipper Print,2011-01-02,,vocal,male,,medium,,,,80547,429334,64,38,2,0,8.0
708495,More Than Just a Little Bit (Without Sound) (MM),222,365735,Mike Falzone,82632,Detachment Kipper Print,2011-01-02,,vocal,male,,medium,,,,140264,571858,93,48,0,2,8.0
709644,Kiss me on 7 by It-Alien,255,365833,Jazz Friends,82896,Jazz Friends 2011,2011-01-06,,instrumental,,,medium,jazz,"drums, electricpiano",happyhour,38862,188825,315,143,1,0,8.0
710062,Two 4 You by Paolo Pavan Quartet,312,365833,Jazz Friends,82896,Jazz Friends 2011,2011-01-06,,instrumental,,,medium,jazz,"drums, piano","peaceful, happyhour",12968,225222,386,175,4,0,8.3333
710584,Funktional,325,8004,Fortadelis,82984,FUNKTIONAL,2011-01-07,,instrumental,neutral,electric,medium,"funk, jazz, chillout",hammond,"lounge, neutral",11766,294134,232,127,3,0,8.0
710585,Jazz Momentum,362,8004,Fortadelis,82984,FUNKTIONAL,2011-01-07,,instrumental,neutral,acoustic,medium,"jazz, chillout, funk","guitar, strings","acoustic, instrumental, lounge, neutral",19636,576830,223,115,2,0,6.6667
710586,Mind Expansion,337,8004,Fortadelis,82984,FUNKTIONAL,2011-01-07,,instrumental,neutral,electric,medium,"jazz, chillout, ambient","piano, hammond","lounge, sad",5574,261632,196,109,5,0,8.0
710704,My Freedom,330,355890,Keffy Kay,82941,Angel,2011-01-06,,instrumental,neutral,electric,medium,filmscore,"piano, strings",film,16713,362130,414,212,29,2,6.75
710712,To The Light,209,355890,Keffy Kay,82941,Angel,2011-01-06,,instrumental,neutral,electric,medium,newage,strings,peaceful,15655,864772,321,142,12,0,8.6667
716980,Grand daddy,176,366099,Victoria Caffè,83642,Busy Days,2011-01-18,,vocal,male,electric,medium,"rock, pop","electricguitar, drums","acoustic, vocal, happy, voice, melody",134499,1178003,464,246,11,0,8.25
716981,Sunday Walk,240,366099,Victoria Caffè,83642,Busy Days,2011-01-18,,vocal,male,electric,medium,"rock, pop, flamenco","electricguitar, drums","acoustic, vocal, groovy, voice, rythm",12577,293267,260,118,15,1,8.0
716982,Sunday Is Over,133,366099,Victoria Caffè,83642,Busy Days,2011-01-18,,instrumental,neutral,acoustic,medium,folk,"acousticguitar, shaker","peaceful, acoustic, instrumental",24926,435726,523,282,21,3,9.0
719847,Your Home,166,366162,Oleg O. Kachanko,83985,Soft &amp; Sensual,2011-01-23,,instrumental,,,medium,"jazz, pop",piano,"peaceful, soft, nature",8635,270748,104,48,0,0,8.0
721034,Transmission Pt. 2,120,366264,The Lower 48,84125,Everywhere To Go,2011-01-25,,vocal,male,,medium,,,,9954,185281,48,29,2,0,0.0
723324,Unwell,227,366070,Lindsey White,84453,Mid-Ocean Sessions,2011-01-30,,vocal,female,,medium,,,,10018,199575,105,54,9,1,8.6667
723325,Renegade,281,366070,Lindsey White,84453,Mid-Ocean Sessions,2011-01-30,,vocal,female,,medium,,,,4905,207949,86,45,11,0,8.0
723362,Crazy Love,237,366070,Lindsey White,84457,Crazy Love (single),2011-01-30,,vocal,female,,medium,,,,11152,194832,81,45,5,1,8.0
724513,Tonight,226,365810,Olga Zhilkova,84637,Tonight,2011-02-01,en,vocal,female,electric,medium,pop,,"romantic, acoustic, vocal, voice",182651,2649750,186,90,4,0,8.0
725574,Giraffe,189,349976,Bryyn,84763,Crossing State Lines,2011-02-03,,vocal,male,acoustic,medium,"folk, indie","acousticguitar, strings","peaceful, ballad, acoustic, voice",70979,298655,200,112,12,0,8.8571
726455,Brown Boxes,176,7872,Josh Woodward,84877,Sunny Side of the Street,2011-02-05,en,vocal,male,electric,medium,"folk, pop","acousticguitar, strings","acoustic, vocal, happy, voice",11781,719812,237,130,1,0,8.0
730522,itried,233,366736,Marjorie Etukudo and Band,85362,i tried,2011-02-13,,vocal,female,,medium,funk,,"vocal, voice",8182,458321,151,76,17,3,8.25
731929,Lena Felica-вороны,158,366801,Lena Felica,85570,Lena Felica,2011-02-16,,vocal,female,,medium,,,,3756,154670,18,8,3,0,8.0
73209,SaReGaMa & Hamelin Bérengnier - Honky Fonky (2007),300,4812,SaReGaMa,6471,Honky Fonky (EP),2007-07-08,en,instrumental,male,electric,medium,"funk, jazz, jazzfunk",saxophone,"groovy, scratch",11840,360350,1130,463,12,2,8.0
73210,"SaReGaMa - Oh No, Babe (2007)",255,4812,SaReGaMa,6471,Honky Fonky (EP),2007-07-08,en,instrumental,male,electric,medium,"jazz, funk, acidjazz",saxophone,"groovy, documentary",12372,253252,871,434,3,0,8.0
732309,Say Goodbye,243,366820,Gunther Brown,85610,Gunther Brown,2011-02-17,,vocal,male,,medium,,,,22185,330176,116,60,2,1,8.0
732318,Stick Around,244,366820,Gunther Brown,85610,Gunther Brown,2011-02-17,,vocal,male,,medium,,,,10939,190332,83,46,2,0,8.0
732322,Come Running,207,366820,Gunther Brown,85610,Gunther Brown,2011-02-17,,vocal,male,,medium,,,,6297,176557,64,31,1,0,8.0
732323,Maryanne,211,366820,Gunther Brown,85610,Gunther Brown,2011-02-17,,vocal,male,,medium,,,,11604,282878,77,37,3,1,8.0
73422,Festa - feat. NEGRO (LA CRUDA),289,7340,Butumbaba,6500,Majikakonvinazion,2007-07-10,es,vocal,male,electric,high,"ska, rock",,"energetic, acoustic, vocal, voice",31485,458301,719,383,11,3,6.6667
73426,La Luna - feat SIzu Yantra (Café Tacuba),192,7340,Butumbaba,6500,Majikakonvinazion,2007-07-10,es,vocal,male,electric,medium,"ska, latin, reggae","brass, wind","uplifting, island, acoustic, voice",149860,353652,662,392,5,2,7.6667
736472,Shines in Blue,180,366998,Secret Babies,86058,So Much So Young,2011-02-24,en,vocal,female,electric,medium,jazz,,"acoustic, vocal, sad, voice",11413,371769,109,50,0,0,8.0
737101,Lalipop,423,367022,Bravadúnia,86127,Disc no.1,2011-02-25,,instrumental,,,medium,,,,9284,204236,40,21,0,0,8.0
737739,N° 7 (Summer's End - Album : Summer's End),328,354509,Van Syla,86195,Compilation,2011-02-26,,instrumental,neutral,acoustic,medium,ambient,,"acoustic, instrumental, neutral",32246,379564,251,140,2,0,8.0
740100,To the Death,271,367151,Andre Rodriguez,86477,Somewhere New (sample),2011-03-02,,vocal,male,,medium,,,,85686,591067,81,41,5,0,8.0
74038,Forever to last (Dance),296,2034,Atomic cat,6568,Trance 'n Dance,2007-07-14,en,vocal,female,electric,high,"trance, electronic, dance",,"acoustic, energetic, vocal, voice, neutral, dreamdrance",52306,308617,1280,696,25,1,6.0
744648,A Common Tale,191,367346,Radio Star,87005,A Common Tale,2011-03-10,en,vocal,male,electric,high,"indierock, rock",,"happy, upbeat, acoustic, voice",151794,428216,803,458,96,17,8.1429
744747,Built To Last,188,367351,Fall Walk Run,87031,Throwing It All Away,2011-03-10,,vocal,male,,medium,pop,,"vocal, voice",111706,573496,416,191,22,0,8.0
744748,Race Against The Times,137,367351,Fall Walk Run,87031,Throwing It All Away,2011-03-10,,vocal,male,,medium,,,,15055,183179,258,126,9,0,8.0
744750,You Are You,173,367351,Fall Walk Run,87031,Throwing It All Away,2011-03-10,,vocal,male,,medium,,,,115131,583524,308,149,14,0,8.6667
744852,The Soft and Rising Dawn,256,339123,Paul Lisak & After The Ice,87081,Commence,2011-03-11,en,vocal,male,electric,medium,pop,,"acoustic, vocal, voice",59163,633043,181,88,3,0,8.0
744920,The Miss &amp; the Man,270,345952,Dazie Mae,87145,Seasonal Affective Disorder,2011-03-12,en,vocal,female,electric,medium,jazz,,"acoustic, vocal, voice, neutral",11439,630568,324,157,2,0,8.0
744921,Grey Roses,275,345952,Dazie Mae,87145,Seasonal Affective Disorder,2011-03-12,,vocal,female,acoustic,medium,jazz,"piano, strings","peaceful, ballad, acoustic, voice",14455,731279,384,180,6,0,8.0
744922,A Far Point,181,345952,Dazie Mae,87145,Seasonal Affective Disorder,2011-03-12,en,vocal,female,electric,medium,"jazz, swing","piano, guitar","love, soft, acoustic, voice, neutral",9013,487575,339,152,4,0,8.0
744925,I Loved Another,167,345952,Dazie Mae,87145,Seasonal Affective Disorder,2011-03-12,,vocal,female,acoustic,medium,jazz,"piano, strings","ballad, upbeat, acoustic, voice, neutral",12469,597510,345,152,3,2,7.6667
744926,All I Want (is being with you),139,345952,Dazie Mae,87145,Seasonal Affective Disorder,2011-03-12,,vocal,male,acoustic,medium,,,"acoustic, vocal, happy, voice, neutral",13160,195263,322,160,1,0,7.3333
744927,At the Begining of Love,195,345952,Dazie Mae,87145,Seasonal Affective Disorder,2011-03-12,en,vocal,female,acoustic,medium,jazz,"piano, strings","sad, ballad, acoustic, jazzguitar, voice, neutral",39010,771525,585,275,9,0,8.4
745865,Being and Time,207,367405,Swear and Shake,87162,Extended Play,2011-03-12,,vocal,male,,medium,,,,70517,727767,210,104,19,13,7.75
745866,Bones,225,367405,Swear and Shake,87162,Extended Play,2011-03-12,,vocal,female,,medium,,,,56219,454873,66,27,1,0,8.0
745867,The Promise,190,367405,Swear and Shake,87162,Extended Play,2011-03-12,,vocal,male,,high,,,,62454,449129,54,21,0,0,8.0
745868,Truckstop Flower,233,367405,Swear and Shake,87162,Extended Play,2011-03-12,,vocal,male,,medium,,,,58307,536714,65,26,1,1,8.0
745869,Johnnie,165,367405,Swear and Shake,87162,Extended Play,2011-03-12,,vocal,female,,medium,,,,66439,486664,76,31,1,0,8.0
751988,Through my mind,402,341642,K4MMERER,87985,Fairest of them all,2011-03-24,,vocal,male,electric,medium,chillout,synthesizer,"relaxing, acoustic, vocal, voice",12341,559931,257,128,14,0,7.3333
756849,In Love with Nature,104,367881,Neomusic,88524,The Energy Of Silence,2011-04-01,,instrumental,neutral,electric,medium,ambient,"synthesizer, electricpiano","peaceful, neutral",22571,234467,289,177,3,0,8.0
756851,Imagined Worlds,200,367881,Neomusic,88524,The Energy Of Silence,2011-04-01,,instrumental,neutral,electric,verylow,"ambient, electronic",synthesizer,"acoustic, instrumental, slow",15734,223523,253,144,6,0,8.0
756852,Ocean Beach,208,367881,Neomusic,88524,The Energy Of Silence,2011-04-01,,instrumental,neutral,electric,medium,ambient,"synthesizer, tamtam",neutral,15515,226913,237,139,5,0,7.0
759346,Limpia la brisa,141,2443,LaBarcaDeSua,88811,La Barca de Sua,2011-04-06,,vocal,female,electric,high,latin,"electricguitar, electroamplified","acoustic, vocal, voice",8668,413461,91,47,1,0,8.0
760428,Strong,176,368039,BREEZELESS,88946,Best of 10 Years - The Ultimate Collection GOLD,2011-04-08,en,vocal,,electric,medium,pop,synthesizer,"acoustic, vocal, voice",18638,767923,140,74,6,1,8.0
760449,It's gonna be O.K,193,368039,BREEZELESS,88946,Best of 10 Years - The Ultimate Collection GOLD,2011-04-08,en,vocal,female,electric,medium,pop,,"happy, acoustic, vocal, voice",17553,508950,121,65,5,0,8.0
763476,A Better Place,138,361628,Deanmoore,89391,Caught in the Moment,2011-04-15,en,vocal,male,,medium,"pop, singersongwriter",acousticguitar,"vocal, voice",69373,598428,46,24,3,0,8.0
766322,Won't Give Up,204,368301,This is lizzard,89753,Won't Give Up,2011-04-21,,vocal,female,,medium,,,,69222,568551,87,39,10,1,8.0
767925,Introduction (400 Years),129,353120,HiGhMaS,90034,Highmas 3,2011-04-26,,instrumental,neutral,electric,medium,,,,6101,198172,122,58,4,0,8.0
767990,Games,237,368378,The Windy City,89979,The Windy City EP,2011-04-25,,vocal,,,medium,,,,60293,571744,86,45,6,0,9.0
768029,Games,237,368378,The Windy City,89982,The Windy City EP,2011-04-25,,vocal,,,medium,rock,,"vocal, voice",244676,892913,481,258,77,3,7.75
768067,Over the Rainbow,264,353120,HiGhMaS,90034,Highmas 3,2011-04-26,,instrumental,neutral,electric,medium,dub,"electricguitar, electroamplified",peaceful,52592,1038173,210,110,14,1,8.0
768069,ME & Dub,165,353120,HiGhMaS,90034,Highmas 3,2011-04-26,,instrumental,neutral,electric,medium,"dub, electronic",,"peaceful, neutral",41161,1254226,211,107,4,0,8.0
768070,Little City,184,353120,HiGhMaS,90034,Highmas 3,2011-04-26,,instrumental,neutral,electric,medium,,,,10130,550481,147,61,1,0,8.0
768072,Find A Serenity,273,353120,HiGhMaS,90034,Highmas 3,2011-04-26,,instrumental,neutral,electric,medium,dub,"electricguitar, electroamplified",,7028,227505,158,93,5,0,8.0
768077,Secret,244,353120,HiGhMaS,90034,Highmas 3,2011-04-26,,instrumental,neutral,electric,medium,"chillout, electronic",synthesizer,peaceful,20239,718322,269,140,3,0,8.0
768432,Grandmaster Turtle,169,359034,Anitek,90022,Anitek Instrumentals Vol. 8,2011-04-26,,instrumental,,electric,medium,"hiphop, jazz",,"lounge, happy, jazzguitar",30161,1428300,386,206,3,1,7.3333
768434,Raining Rome,191,359034,Anitek,90022,Anitek Instrumentals Vol. 8,2011-04-26,,instrumental,neutral,electric,medium,"hiphop, chillout","bass, strings","lounge, peaceful",13419,688756,469,273,14,0,8.0
768436,Flight To Geneva,172,359034,Anitek,90022,Anitek Instrumentals Vol. 8,2011-04-26,,instrumental,neutral,electric,medium,"jazz, hiphop","electricpiano, electroamplified","happy, summer",12501,707204,233,134,4,0,8.0
768443,Mr. Monster Man,151,359034,Anitek,90022,Anitek Instrumentals Vol. 8,2011-04-26,,instrumental,neutral,electric,medium,"hiphop, jazz","flute, bongo",happy,55797,706967,363,181,1,0,7.6667
769140,c'est nouveau,213,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,electric,medium,jazz,"saxophone, guitar","happy, acoustic, vocal, voice, neutral",7515,332793,114,57,2,0,8.0
769141,dans les yeux de maman,243,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,acoustic,medium,jazz,"piano, strings","sad, acoustic, vocal, voice, neutral",9802,337075,126,63,2,0,8.0
769142,"nage, nage",294,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,electric,medium,jazz,"piano, strings","acoustic, vocal, voice, neutral",6201,310264,107,59,2,0,8.0
769143,souvenirs,213,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,electric,medium,jazz,,"acoustic, vocal, voice, neutral",4335,325246,117,60,3,0,8.6667
769144,il parait,317,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,electric,medium,jazz,,"acoustic, vocal, voice, neutral",9240,320464,114,59,2,2,8.0
769145,tout là-haut,256,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,electric,medium,jazz,,"acoustic, vocal, voice, neutral",7877,344035,106,50,3,1,8.0
769146,un premier rendez-vous,206,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,acoustic,medium,"jazz, world",,"acoustic, vocal, voice, neutral",12287,360454,168,77,2,1,8.0
769147,pourquoi,249,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,acoustic,medium,jazz,,"acoustic, vocal, happy, voice",7627,315175,117,59,3,1,8.6667
769148,nos chemins,203,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,electric,medium,jazz,,"acoustic, vocal, happy, voice",7141,320756,105,54,2,0,8.0
769149,sois,276,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,acoustic,medium,jazz,,"acoustic, vocal, voice, neutral",7800,328877,114,59,3,0,8.0
769150,aime-la,222,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,electric,medium,jazz,,"acoustic, vocal, voice, neutral",7812,307725,93,52,2,0,8.0
769151,au fil de l'eau,233,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,acoustic,medium,jazz,,"acoustic, vocal, voice, neutral",4517,332202,107,53,4,0,8.0
769152,raconte-moi,176,368426,nadi,90132,ballades en balade,2011-04-27,,vocal,female,acoustic,medium,jazz,,"acoustic, energetic, vocal, voice, neutral",6300,316113,107,57,4,1,8.0
770629,rebirth,285,365142,Stefano mocini,90315,Rebirth (single),2011-04-30,,instrumental,neutral,electric,medium,"filmscore, newage","piano, strings","soft, emotional, film",86320,359523,1486,469,56,2,8.5714
773,The Final Rewind,275,104,Tryad,126,Tryad Demo (Public Domain),2005-04-14,en,vocal,male,electric,medium,rock,"synthesizer, drums","acoustic, vocal, voice",15495,138182,1745,1257,11,0,7.5
774,I see,239,104,Tryad,126,Tryad Demo (Public Domain),2005-04-14,en,vocal,female,electric,medium,"electrorock, electronic","piano, drums","dark, acoustic, energetic, voice",11829,93426,1651,1263,4,0,6.5
774126,Slow,251,357612,Emerald Park,90722,Slow 2004-2005,2011-05-07,en,vocal,male,electric,medium,"rock, pop, indie",,"acoustic, vocal, voice",9469,379164,167,79,6,0,8.0
775,Seduction,198,104,Tryad,126,Tryad Demo (Public Domain),2005-04-14,en,vocal,male,electric,medium,triphop,"acousticguitar, strings","strange, abstract, acoustic, voice",8328,62097,1577,1252,2,0,4.0
776,Our Lives change,190,104,Tryad,126,Tryad Demo (Public Domain),2005-04-14,en,instrumental,female,electric,medium,,,,9930,60847,1647,1260,2,0,6.0
777271,The Secret,219,368748,Anna Craig,91100,Anna Craig,2011-05-13,,vocal,female,,medium,pop,,"vocal, voice",121464,783615,439,258,16,2,9.3333
777273,Come Back Home,252,368748,Anna Craig,91100,Anna Craig,2011-05-13,en,vocal,female,,low,"country, pop",,"vocal, voice, neutral",688430,1399183,640,382,32,1,9.2
777274,Everywhere I Go,225,368748,Anna Craig,91100,Anna Craig,2011-05-13,,vocal,female,,medium,pop,,"vocal, voice",99002,652975,270,153,5,0,7.5
